NO.,DATA SOURCE,DATABASE TABLE NAME/ FOLDER NAME / FILE NAME ,TABLE NAME,TABLE DESCRIPTION/SUB FOLDER NAME ,FIELD NAME/DATA ATTRIBUTE(S),FIELD DESCRIPTION,ATTACHMENT /REFERENCE (IF ANY) ,MASTER DATA TYPE,SCREEN NAME,PRIMARY KEY ,FOREIGN KEY , IDENTIFIER ,MANDATORY,DATA TYPE,DATA LENGTH,DATA DOMAIN ,DATA GROUP ,DATA ENTITY,DATA ELEMENT,CRITICAL DATA ELEMENT (CDE),DATA CLASSIFICATION,RETENTION PERIOD,PERSONAL DATA,DATA OWNER,EXECUTIVE DATA STEWARD,BUSINESS DATA STEWARD ,DATA ANALYST, COMMENT/NOTE,LAST UPDATED DATE,LAST UPDATED BY
99,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL1_ALRT_C,Lower Level 1 Character Value,MI_MEAS_LOC,Master Data ,Lower Level 1 Character Value,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
100,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL1_ALRT_N,Lower Level 1 Numeric Value,MI_MEAS_LOC,Master Data ,Lower Level 1 Numeric Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
101,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL1_MSG_C,Lower Level 1 Message,MI_MEAS_LOC,Master Data ,Lower Level 1 Message,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
102,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL2_ACT_C,Lower Level 2 Action,MI_MEAS_LOC,Master Data ,Lower Level 2 Action,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
103,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL2_ALRT_C,Lower Level 2 Character Value,MI_MEAS_LOC,Master Data ,Lower Level 2 Character Value,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
104,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL2_ALRT_N,Lower Level 2 Numeric Value,MI_MEAS_LOC,Master Data ,Lower Level 2 Numeric Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
105,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL2_MSG_C,Lower Level 2 Message,MI_MEAS_LOC,Master Data ,Lower Level 2 Message,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
106,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL3_ACT_C,Lower Level 3 Action,MI_MEAS_LOC,Master Data ,Lower Level 3 Action,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
107,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL3_ALRT_C,Lower Level 3 Character Value,MI_MEAS_LOC,Master Data ,Lower Level 3 Character Value,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
108,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL3_ALRT_N,Lower Level 3 Numeric Value,MI_MEAS_LOC,Master Data ,Lower Level 3 Numeric Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
109,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_LO_LVL3_MSG_C,Lower Level 3 Message,MI_MEAS_LOC,Master Data ,Lower Level 3 Message,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
110,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MAX_TGVAL_N,Maximum Target Value,MI_MEAS_LOC,Master Data ,Maximum Target Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
111,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MAX_VLDVAL_N,Maximum Valid Value,MI_MEAS_LOC,Master Data ,Maximum Valid Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
112,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MEAS_LOC_TYPE_C,ML Type,MI_MEAS_LOC,Master Data ,ML Type,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
113,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MIN_TGVAL_N,Minimum Target Value,MI_MEAS_LOC,Master Data ,Minimum Target Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
114,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MIN_VLDVAL_N,Minimum Valid Value,MI_MEAS_LOC,Master Data ,Minimum Valid Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
115,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_MORE_INFO_C,More Information,MI_MEAS_LOC,Master Data ,More Information,N,N,No,No,nvarchar,500,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
116,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_PRODUCT_C,Product,MI_MEAS_LOC,Master Data ,Product,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
117,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL1_ACT_C,Upper Level 1 Action,MI_MEAS_LOC,Master Data ,Upper Level 1 Action,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
118,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL1_ALRT_C,Upper Level 1 Character Value,MI_MEAS_LOC,Master Data ,Upper Level 1 Character Value,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
119,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL1_ALRT_N,Upper Level 1 Numeric Value,MI_MEAS_LOC,Master Data ,Upper Level 1 Numeric Value,N,N,No,No,float,8,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
120,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL1_MSG_C,Upper Level 1 Message,MI_MEAS_LOC,Master Data ,Upper Level 1 Message,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
121,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL2_ACT_C,Upper Level 2 Action,MI_MEAS_LOC,Master Data ,Upper Level 2 Action,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
122,MI_V4030005 - RDC,dbo.MIV_MI_MEAS_LOC,Measurement Location,Measurement Location refers to a specific point or position within an asset or equipment where measurements or sensor data are collected. It represents a physical or virtual location where various parameters or variables related to the asset's performance or condition are monitored and recorded.,MI_MEAS_LOC_UP_LVL2_ALRT_C,Upper Level 2 Character Value,MI_MEAS_LOC,Master Data ,Upper Level 2 Character Value,N,N,No,No,nvarchar,50,Physical Asset Management,Maintenance Management,N/A,N/A,No,Internal,7 Years,Not Available,Kamal Bahrin B Ahmad,Azureen Azita Bt Abdullah,M Sharuddin B M Nasir,"Nor Aesha
A Shafeeq A Shahar",,18/7/2023,Wan M Hafiz Wan Rosdi
