DATA ELEMENT,ENTY_KEY,FMLY_KEY,ENTY_ID,ENTY_CAPTION_TX,LAST_UPDT_DT
Maximum Allowable Pressure – New and Cold (MAP),0.2,0.3,0.2632,0.4211,0.4444
Maximum Allowable Working Pressure (MAWP),0.2632,0.3684,0.2,0.35,0.3684
Design Pressure (Internal / External),0.3125,0.2778,0.4,0.4118,0.6429
Operating Pressure (Top / Intermediate / Bottom),0.2941,0.2632,0.375,0.4706,0.5
Maximum Design Temperature (Internal / External),0.2941,0.3333,0.375,0.3889,0.6
Minimum Design Metal Temperature (MDMT),0.3125,0.3529,0.4,0.4118,0.6429
Operating Temperature (Top / Intermediate / Bottom),0.3125,0.2778,0.4,0.5,0.4375
Maximum Allowable Deflection Due to Wind at The Top of Vertical Vessel,0.2174,0.3043,0.2727,0.4091,0.4286
Wind Load,0.25,0.3077,0.3636,0.3846,0.3077
Wind Speed,0.3636,0.2143,0.5,0.3846,0.4167
Seismic Load ,0.2143,0.4615,0.3077,0.4286,0.4615
Snow Load ,0.1538,0.2143,0.25,0.2857,0.4167
Blast Load ,0.1538,0.2143,0.25,0.2857,0.5455
Transportation Load ,0.2857,0.25,0.3846,0.5,0.5385
Inspection Authority,0.4,0.2778,0.4,0.7143,0.4375
Material Certification,0.3571,0.5,0.3571,0.5714,0.3125
Impact Test,0.3333,0.3846,0.3333,0.5833,0.5
Extent of Positive Material Identification (PMI) ,0.2632,0.3684,0.3333,0.5,0.4444
Qualification of Non-Destructive Examination Operators ,0.2381,0.3333,0.3,0.45,0.4737
Extent of Volumetric Examination for Welds ,0.25,0.35,0.3158,0.4,0.4211
Extent of Magnetic Particle or Liquid Penetrant Examination ,0.25,0.35,0.3158,0.4737,0.4211
Acceptance Criteria for Ultrasonic Examination of Material,0.2778,0.3889,0.2778,0.5294,0.4706
Duration of Hydrotest,0.4,0.3529,0.5,0.5,0.4375
Transverse Shear & Moment at Support Base (Wind) ,0.2632,0.2381,0.3333,0.4211,0.4444
Longitudinal Shear & Moment at Support Base (Wind) ,0.25,0.2857,0.3158,0.4,0.5
Transverse Shear & Moment at Support Base (Seismic) ,0.2778,0.25,0.2778,0.5294,0.3889
Longitudinal Shear & Moment at Support Base (Seismic) ,0.25,0.2857,0.3158,0.4737,0.5
Nozzle Schedule (Mark / Size / Flange Rating / Flange Type / Flange Facing),0.3333,0.4286,0.3333,0.4762,0.4286
Equipment Specification,0.3125,0.3529,0.3125,0.6,0.4375
Design Code & Standard,0.3571,0.2353,0.4615,0.5714,0.4
ASME Code Stamp,0.2143,0.2667,0.3077,0.5385,0.5833
PED Compliant,0.3571,0.4,0.4615,0.6923,0.5
Jurisdiction,0.2143,0.0556,0.3077,0.3333,0.2667
Design Life ,0.3333,0.3846,0.4545,0.2667,0.3846
Operating Volume,0.3125,0.3529,0.3125,0.5,0.4375
Internal Diameter,0.4167,0.4615,0.5455,0.4286,0.4615
Length (Tan/Tan),0.3636,0.3077,0.3636,0.3846,0.4167
Operating Fluid,0.3125,0.3529,0.4,0.5,0.5333
Design Specific Gravity,0.375,0.3333,0.4667,0.5625,0.4118
Pressure Drop (Allowable / Calculated),0.1667,0.2105,0.2353,0.4118,0.6429
Lethal Service (Yes / No),0.4,0.3529,0.4,0.6,0.3529
Special Service,0.2143,0.3571,0.2143,0.4286,0.4615
Fabricated Weight,0.25,0.2941,0.3333,0.3529,0.2941
Empty Weight ,0.4167,0.3571,0.4167,0.4286,0.2667
Operating Weight,0.3571,0.2353,0.3571,0.5714,0.3125
Hydrostatic Test Weight ,0.3125,0.2778,0.4,0.5,0.3529
Vessel Orientation,0.3846,0.3333,0.3846,0.5,0.4286
Head Type ,0.3636,0.3077,0.5,0.5,0.5455
Design Corrosion Allowance (Internal / External),0.2941,0.2632,0.375,0.4706,0.4118
Corrosion Allowance for Internals (Welded / Removable),0.2632,0.3684,0.3333,0.4211,0.3684
Joint Efficiency (Shell / Head),0.375,0.4118,0.4667,0.5625,0.4118
Shell Thickness (Min. Required / Nominal),0.3333,0.3684,0.3333,0.4211,0.4444
Head Thickness (Min. Required / Min. / Nominal),0.3333,0.3684,0.3333,0.4211,0.4444
Shell ,0.2,0.2727,0.2,0.1538,0.4
Head,0.1,0.1818,0.2222,0.1667,0.3
Cladding,0.1667,0.2308,0.2727,0.3077,0.2308
Weld Overlay,0.2143,0.3571,0.3077,0.3333,0.3571
Stiffening Rings ,0.4545,0.2857,0.4545,0.3571,0.2857
Nozzle Neck (Pipe / Plate / Forging),0.375,0.4118,0.2941,0.5625,0.3333
Nozzle / Blind Flanges,0.25,0.375,0.3333,0.3529,0.375
Pad for Nozzle Reinforcement,0.2941,0.4118,0.375,0.5625,0.4118
Girth Flanges ,0.3571,0.4,0.3571,0.375,0.4
Fitting (Internal / External),0.3846,0.4286,0.3846,0.4,0.3333
Fixed Internals (Pipe / Plate / Forging),0.2941,0.3333,0.375,0.4706,0.5
Removable Internals (Pipe / Plate / Forging),0.2778,0.3889,0.2778,0.4444,0.3889
Gasket (Internal / External),0.4615,0.4,0.3571,0.375,0.4
Bolting (Internal / External),0.3571,0.3125,0.3571,0.4667,0.3125
Vessel Support ,0.2143,0.1875,0.2143,0.3333,0.5833
External Welded attachments ,0.2353,0.2778,0.3125,0.3333,0.4375
Pad for External Welded Attachments ,0.2,0.3,0.2632,0.4211,0.4444
Ladder and Platform ,0.2667,0.4,0.3571,0.4667,0.5
Anchor Bolts or Hold Down Bolts ,0.1765,0.1579,0.25,0.3529,0.375
Earthing Lugs ,0.3571,0.3125,0.3571,0.375,0.5
Nameplate / Bracket ,0.3571,0.4,0.2667,0.4667,0.4
Lifting and Tailing Lug,0.3077,0.3571,0.4167,0.3333,0.4615
Filter Element ,0.4545,0.5,0.4545,0.3571,0.2857
End Seal/ Gasket ,0.4167,0.3571,0.4167,0.3333,0.5833
Vessel Support Type,0.2857,0.25,0.2857,0.4,0.5385
Support To Foundation attachment (Anchored / Welded),0.25,0.35,0.3158,0.4737,0.5
Fireproofing,0.25,0.2143,0.25,0.3846,0.1333
Surface Treatment,0.2857,0.3333,0.2857,0.4,0.4286
External Painting,0.3846,0.3333,0.3846,0.5,0.4286
Internal Coating ,0.3846,0.3333,0.3846,0.6154,0.3333
Insulation,0.25,0.2143,0.25,0.3846,0.4167
Jurisdiction Registration Number ,0.2778,0.25,0.3529,0.4444,0.3889
Post Weld Heat Treatment,0.2353,0.2778,0.3125,0.4118,0.5333
Hydrostatic Test Pressure (Shop / Field),0.2778,0.3889,0.3529,0.5294,0.5625
Pneumatic Test ,0.3846,0.3333,0.3846,0.6154,0.5385
Maximum Allowable Pressure – New and Cold (MAP),0.2,0.3,0.2632,0.4211,0.4444
Maximum Allowable Working Pressure (MAWP),0.2632,0.3684,0.2,0.35,0.3684
Design Pressure (Internal / External),0.3125,0.2778,0.4,0.4118,0.6429
Operating Pressure (Minimum / Normal / Maximum),0.2941,0.3333,0.2941,0.4706,0.5
Maximum Design Temperature (Internal / External),0.2941,0.3333,0.375,0.3889,0.6
Minimum Design Metal Temperature (MDMT),0.3125,0.3529,0.4,0.4118,0.6429
Operating Temperature (Minimum / Normal / Maximum),0.3125,0.3529,0.3125,0.5,0.4375
Maximum Allowable Deflection Due to Wind at The Top of Vertical Vessel,0.2174,0.3043,0.2727,0.4091,0.4286
Wind Load,0.25,0.3077,0.3636,0.3846,0.3077
Wind Speed,0.3636,0.2143,0.5,0.3846,0.4167
Seismic Load ,0.2143,0.4615,0.3077,0.4286,0.4615
Snow Load ,0.1538,0.2143,0.25,0.2857,0.4167
Blast Load ,0.1538,0.2143,0.25,0.2857,0.5455
Transportation Load ,0.2857,0.25,0.3846,0.5,0.5385
Inspection Authority,0.4,0.2778,0.4,0.7143,0.4375
Material Certification,0.3571,0.5,0.3571,0.5714,0.3125
Impact Test,0.3333,0.3846,0.3333,0.5833,0.5
Extent of Positive Material Identification (PMI) ,0.2632,0.3684,0.3333,0.5,0.4444
Qualification of Non-Destructive Examination Operators ,0.2381,0.3333,0.3,0.45,0.4737
Extent of Volumetric Examination for Welds ,0.25,0.35,0.3158,0.4,0.4211
Extent of Magnetic Particle or Liquid Penetrant Examination ,0.25,0.35,0.3158,0.4737,0.4211
Acceptance Criteria for Ultrasonic Examination of Material,0.2778,0.3889,0.2778,0.5294,0.4706
Duration of Hydrotest,0.4,0.3529,0.5,0.5,0.4375
Transverse Shear & Moment at Support Base (Wind) ,0.2632,0.2381,0.3333,0.4211,0.4444
Longitudinal Shear & Moment at Support Base (Wind) ,0.25,0.2857,0.3158,0.4,0.5
Transverse Shear & Moment at Support Base (Seismic) ,0.2778,0.25,0.2778,0.5294,0.3889
Longitudinal Shear & Moment at Support Base (Seismic) ,0.25,0.2857,0.3158,0.4737,0.5
Nozzle Schedule (Mark / Size / Flange Rating / Flange Type / Flange Facing),0.3333,0.4286,0.3333,0.4762,0.4286
Filter Element Type,0.5,0.5385,0.5,0.5,0.3333
Filtration Performance (Absolute),0.2778,0.3889,0.2778,0.5294,0.4706
Clean Pressure Drop ,0.1875,0.2353,0.2667,0.4667,0.6154
Dirty / Change-Out Pressure Drop ,0.3529,0.25,0.4375,0.625,0.4706
Process Allowable Pressure Drop,0.1111,0.2222,0.1765,0.3529,0.5714
Filter Element Collapse Pressure,0.2941,0.4118,0.2941,0.5625,0.5
Total Filtration Surface Area ,0.3333,0.375,0.3333,0.5333,0.4667
Total Solid Holding Capacity,0.3125,0.2778,0.4,0.6,0.4375
Filter Element Quantity,0.4286,0.5714,0.4286,0.4375,0.375
Filter Element Dimension (Dia X Length),0.2778,0.3889,0.3529,0.3684,0.3889
Single Element Weight ,0.3846,0.3333,0.3846,0.3125,0.3333
Backwash System,0.3571,0.4,0.2667,0.375,0.3125
Backwash Fluid,0.1765,0.375,0.1765,0.2105,0.375
Backwash Pressure,0.1875,0.2353,0.1176,0.2941,0.4
Self-Cleaning System ,0.4286,0.5714,0.4286,0.5333,0.375
TEMA Type,0.4,0.4545,0.4,0.5455,0.4545
TEMA Class,0.25,0.4167,0.25,0.3846,0.5455
Size (ID X S.T.L),0.3333,0.2857,0.4545,0.2667,0.5
No. of Units:,0.3636,0.2143,0.3636,0.3846,0.3077
Shells/Unit:,0.3636,0.2143,0.3636,0.2857,0.4167
Connected In (Parallel / Series),0.3333,0.2941,0.4286,0.6429,0.5714
Effective Surface Per Unit (Plain/Finned):,0.2941,0.3333,0.375,0.4706,0.6
Design Code & Standard,0.3571,0.2353,0.4615,0.5714,0.4
ASME Code Stamp,0.2143,0.2667,0.3077,0.5385,0.5833
PED Compliant,0.3571,0.4,0.4615,0.6923,0.5
Jurisdiction,0.2143,0.0556,0.3077,0.3333,0.2667
Design Life ,0.3333,0.3846,0.4545,0.2667,0.3846
Joint Efficiency (Shellside / Tubeside),0.3529,0.3158,0.4375,0.4444,0.3889
Operating Volume (Shellside / Tubeside),0.25,0.2857,0.3158,0.4,0.5
Design Corrosion Allowance (Shellside / Tubeside),0.2632,0.2381,0.3333,0.4211,0.4444
Corrosion Allowance for Internals (Welded / Removable),0.2632,0.3684,0.3333,0.4211,0.3684
Wind Load,0.25,0.3077,0.3636,0.3846,0.3077
Wind Speed,0.3636,0.2143,0.5,0.3846,0.4167
Seismic Load ,0.2143,0.4615,0.3077,0.4286,0.4615
Snow Load ,0.1538,0.2143,0.25,0.2857,0.4167
Blast Load ,0.1538,0.2143,0.25,0.2857,0.5455
Transportation Load ,0.2857,0.25,0.3846,0.5,0.5385
Fabricated Weight,0.25,0.2941,0.3333,0.3529,0.2941
Empty Weight ,0.4167,0.3571,0.4167,0.4286,0.2667
Operating Weight,0.3571,0.2353,0.3571,0.5714,0.3125
Hydrotest Weight,0.3571,0.2353,0.4615,0.375,0.3125
Bundle Weight,0.3571,0.2353,0.4615,0.2941,0.4
Hydrostatic Test Pressure (Shop / Field),0.2778,0.3889,0.3529,0.5294,0.5625
Pneumatic Test ,0.3846,0.3333,0.3846,0.6154,0.5385
Post Weld Heat Treatment,0.2353,0.2778,0.3125,0.4118,0.5333
Shellside Shell Thickness (Min. Required / Nominal),0.3333,0.3684,0.3333,0.4211,0.4444
Shellside Head Thickness (Min. Required / Min. / Nominal),0.3333,0.3684,0.3333,0.4211,0.4444
Tubeside Shell Thickness (Min. Required / Nominal),0.3158,0.35,0.3158,0.4,0.4211
Tubeside Head Thickness (Min. Required / Min. / Nominal),0.3158,0.35,0.3158,0.4,0.4211
Tubesheet Thickness,0.5,0.25,0.3846,0.4,0.3333
Operating Fluid (Shellside / Tubeside),0.2632,0.3,0.3333,0.4211,0.5294
Inlet Pressure (Shellside / Tubeside),0.3333,0.2222,0.4286,0.3529,0.5714
Shellside Temperature (Inlet / Outlet),0.2941,0.3333,0.375,0.4706,0.6
Tubeside Temperature (Inlet / Outlet),0.2941,0.3333,0.375,0.4706,0.6
"Fluid Quantity, Total (Shellside / Tubeside)",0.3529,0.3889,0.4375,0.4444,0.4706
Design Pressure (Shellside / Tubeside),0.3125,0.2105,0.4,0.3333,0.5333
Number of Passes Per Shell:,0.1667,0.3529,0.1667,0.3333,0.4375
Fouling Factor (Shellside / Tubeside),0.2632,0.3,0.3333,0.4211,0.4444
Fouling Margin (Shellside / Tubeside),0.2632,0.3684,0.3333,0.35,0.4444
Design Temp. (Max/MDMT) (Shellside / Tubeside),0.2778,0.3158,0.3529,0.3684,0.5625
MAWP (Hot and Corroded) (Shellside / Tubeside),0.25,0.2857,0.3158,0.4737,0.5
MAP (New and Cold) (Shellside / Tubeside),0.2632,0.3,0.3333,0.5,0.5294
Heat Exchanged (Design),0.3571,0.2353,0.4615,0.4667,0.4
Mean Temperature Difference (MTD) (Corrected/Weighted),0.2632,0.3,0.3333,0.5,0.3684
Heat Transfer Rate (Required / Fouled / Clean),0.2778,0.3158,0.3529,0.4444,0.4706
ρV² (Inlet Nozzle / Bundle Entrance / Bundle Exit),0.2778,0.25,0.3529,0.4444,0.3889
Hydrogen Service (Shellside / Tubeside),0.3333,0.2381,0.4118,0.4211,0.3684
Sour Service (Shellside / Tubeside),0.2353,0.2105,0.3125,0.3333,0.4375
Cyclic Service (Shellside / Tubeside),0.3125,0.2778,0.4,0.3333,0.4375
Lethal Service (Shellside / Tubeside),0.2353,0.2778,0.3125,0.3333,0.5333
Tube Material,0.3077,0.4615,0.3077,0.3333,0.4615
Tube Wall Thickness (Minimum Wall/Average Wall),0.3158,0.35,0.25,0.3333,0.35
Tube Pitch,0.3333,0.2,0.3333,0.4615,0.3846
Tube Length,0.3333,0.2,0.3333,0.2667,0.3846
Tube Layout,0.3333,0.3846,0.3333,0.4615,0.5
Tube Type: Plain/Finned/Other,0.3529,0.3889,0.4375,0.5294,0.4706
Tube to Tubesheet Joint,0.3846,0.1765,0.3846,0.4,0.3333
Shell Diameter (ID/OD),0.2667,0.4,0.3571,0.375,0.5
Cross-Baffle Type,0.25,0.375,0.25,0.5333,0.4667
Baffle Spacing: c/c,0.2667,0.4,0.2667,0.4667,0.4
No. of Cross Passes,0.2143,0.2667,0.2143,0.5385,0.3571
Baffle Cut (Vertical/Horizontal),0.2778,0.3158,0.2778,0.4444,0.3158
Tube Support Type,0.3077,0.1875,0.3077,0.4286,0.4615
Longitudinal Baffle Seal Type,0.3529,0.3889,0.4375,0.5294,0.5625
Bypass Seal Type,0.3333,0.3846,0.3333,0.4615,0.6364
Impingement Protection: (Y/N),0.4615,0.3125,0.4615,0.6923,0.2353
Impingement Protection Type,0.4615,0.3125,0.4615,0.6923,0.2353
"Expansion Joint (Y/N), Type",0.4615,0.3125,0.4615,0.6923,0.4
Test Ring Required (Y/N),0.4615,0.2353,0.5833,0.375,0.4
Channel or Bonnet ,0.2857,0.25,0.2857,0.5,0.3333
Shell ,0.2,0.2727,0.2,0.1538,0.4
Shell Cover ,0.1429,0.2,0.1429,0.2667,0.2857
Channel Cover ,0.2143,0.2667,0.2143,0.4286,0.2667
Cladding,0.1667,0.2308,0.2727,0.3077,0.2308
Weld Overlay,0.2143,0.3571,0.3077,0.3333,0.3571
Nozzle Neck (Pipe / Plate / Forging),0.375,0.4118,0.2941,0.5625,0.3333
Nozzle / Blind Flanges,0.25,0.375,0.3333,0.3529,0.375
Pad for Nozzle Reinforcement,0.2941,0.4118,0.375,0.5625,0.4118
Girth Flanges ,0.3571,0.4,0.3571,0.375,0.4
Fitting (Internal / External),0.3846,0.4286,0.3846,0.4,0.3333
Floating Head Cover/Bolts,0.2632,0.3,0.3333,0.4211,0.3684
Tubesheet (Stationary / Floating) ,0.3529,0.3889,0.3529,0.4444,0.3889
Baffles (Corss / Longitudinal) ,0.2778,0.3158,0.3529,0.4444,0.4706
Tube Support ,0.2308,0.125,0.2308,0.3571,0.5
Gasket Material (Shellside / Tubeside),0.2941,0.4118,0.2941,0.25,0.5
Gasket Material (Floating Head),0.3529,0.4706,0.3529,0.3684,0.3889
Expansion Joint ,0.3846,0.25,0.3846,0.6154,0.4286
Partition Plate,0.4167,0.3571,0.4167,0.6667,0.4615
Impingement Plate ,0.4167,0.4615,0.4167,0.5385,0.4615
Tie Rod / Spacer,0.2857,0.25,0.3846,0.6154,0.5385
Sealing Strips / Sliding Strips ,0.3571,0.3125,0.4615,0.4667,0.6154
Saddle Supports / Wrapper Plates ,0.1875,0.2353,0.2667,0.375,0.75
External Welded attachments ,0.2353,0.2778,0.3125,0.3333,0.4375
Pad for External Welded attachments ,0.2,0.3,0.2632,0.4211,0.4444
Bolting (Internal / External),0.3571,0.3125,0.3571,0.4667,0.3125
Anchor Bolts or Hold Down Bolts ,0.1765,0.1579,0.25,0.3529,0.375
Earthing Lugs ,0.3571,0.3125,0.3571,0.375,0.5
Nameplate / Bracket ,0.3571,0.4,0.2667,0.4667,0.4
Lifting Lugs / Trunnion ,0.2857,0.25,0.2857,0.3125,0.3333
Eye Bolts / Jack Bolts ,0.3571,0.4,0.2667,0.4667,0.4
External Painting,0.3846,0.3333,0.3846,0.5,0.4286
Insulation (Shellside / Tubeside),0.3333,0.2941,0.4286,0.4375,0.5714
Fireproofing,0.25,0.2143,0.25,0.3846,0.1333
Support Type,0.3333,0.2,0.3333,0.4615,0.5
Support to Foundation Attachment (Anchored / Welded),0.25,0.35,0.3158,0.4737,0.5
Surface Treatment,0.2857,0.3333,0.2857,0.4,0.4286
Jurisdiction Registration Number ,0.2778,0.25,0.3529,0.4444,0.3889
Inspection Authority,0.4,0.2778,0.4,0.7143,0.4375
Material Certification,0.3571,0.5,0.3571,0.5714,0.3125
Impact Test,0.3333,0.3846,0.3333,0.5833,0.5
Extent of Positive Material Identification (PMI) ,0.2632,0.3684,0.3333,0.5,0.4444
Extent of Volumetric Examination for Welds ,0.25,0.35,0.3158,0.4,0.4211
Extent of Magnetic Particle or Liquid Penetrant Examination ,0.25,0.35,0.3158,0.4737,0.4211
Design Code & Standard,0.3571,0.2353,0.4615,0.5714,0.4
Type Draught (Induced / Forced),0.3529,0.3158,0.4375,0.625,0.3889
Bay Size (W × L),0.3077,0.4615,0.3077,0.3333,0.3571
No. of Bay/ Items,0.4615,0.5,0.4615,0.5714,0.3125
"Heat Exchanged, ",0.3077,0.1875,0.4167,0.4286,0.3571
Surface/Item-Finned Tube,0.3125,0.3529,0.4,0.4118,0.4375
Surface/Item-Bare Tube,0.2667,0.4,0.2667,0.375,0.4
"MTD, Eff.",0.3,0.3636,0.4444,0.2308,0.3636
Transfer Rate-Finned,0.4167,0.3571,0.5455,0.4286,0.4615
"Surface/Item-Bare Tube, Service",0.25,0.375,0.25,0.3529,0.375
Transfer Rate-Clean,0.3077,0.3571,0.3077,0.4286,0.4615
Tube Bundle Code Stamped (Yes / No),0.2941,0.3333,0.375,0.5625,0.6
Heating Coil Code Stamped,0.2941,0.3333,0.375,0.5625,0.5
Structural Code,0.2,0.25,0.2857,0.4,0.6667
Flammable Service,0.1875,0.5,0.1875,0.2941,0.3125
Lethal/Toxic Service,0.25,0.2941,0.25,0.4375,0.375
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Total Fluid Entering,0.3333,0.375,0.4286,0.4375,0.4667
Dew/ Bubble Point,0.3571,0.2353,0.4615,0.4667,0.5
Latent Heat,0.4,0.3333,0.4,0.4167,0.4545
Inlet Pressure,0.4167,0.2667,0.4167,0.4286,0.5833
Pressure Drop (Allow./Calc.),0.1176,0.2353,0.1875,0.375,0.6154
Velocity (Allow./Calc.),0.3846,0.4286,0.3846,0.6154,0.3333
Inside Foul Resistance,0.3125,0.3529,0.4,0.5,0.5333
Fouling Margin (Hot Side / Cold Side),0.2632,0.3684,0.3333,0.4211,0.4444
Temperature (In / Out),0.3846,0.3333,0.3846,0.6154,0.4286
Total Flow Rate (Liq./Vap.) (In / Out),0.2941,0.3333,0.2941,0.4706,0.4118
Water/Steam (In / Out),0.3571,0.3125,0.3571,0.4667,0.4
Noncondensable (In / Out),0.3333,0.2941,0.4286,0.5333,0.5714
Relative Molecular Mass. (Vap./Non-Cond.) (In / Out),0.2778,0.3158,0.3529,0.5294,0.5625
Density (Liq./Vap.) (In / Out),0.375,0.3333,0.4667,0.5625,0.6
Specific Heat (Liq./Vap.) (In / Out),0.2778,0.3158,0.2778,0.5294,0.4706
Thermal Conductivity (Liq/Vap.) (In / Out),0.3158,0.35,0.3889,0.5556,0.4211
Viscosity (Liq./Vap.) (In / Out),0.3125,0.2778,0.3125,0.6,0.4375
Tube To Tubesheet Joint,0.3846,0.1765,0.3846,0.4,0.3333
Air Inlet Temperature (Design Dry Bulb),0.3529,0.3889,0.4375,0.4444,0.5625
"Air Flow Rate/Item, ",0.2857,0.5385,0.2857,0.4,0.3333
"Mass Velocity (Net Free Area), ",0.375,0.5,0.375,0.5625,0.3333
Air Outlet Temperature,0.2857,0.4286,0.2857,0.5,0.5385
Air Flowrate/Fan,0.3846,0.4286,0.3846,0.5,0.3333
Face Velocity,0.3846,0.5385,0.3846,0.6154,0.3333
Min. Design Ambient Temp.,0.3571,0.3125,0.4615,0.4667,0.5
Altitude,0.2727,0.3333,0.4,0.3077,0.6
Static Pressure,0.3077,0.2667,0.3077,0.5385,0.5833
Design Pressure,0.3077,0.1875,0.4167,0.3333,0.4615
Test Pressure ,0.2727,0.1429,0.2727,0.3077,0.6
Design Temperature,0.3333,0.2941,0.4286,0.4375,0.5714
Min. Design Metal Temperature,0.3125,0.3529,0.4,0.4118,0.6429
Tube Bundle Size (W × L),0.3571,0.2353,0.4615,0.2941,0.5
Tube Bundle No./Bay,0.3846,0.3333,0.5,0.5,0.5385
No. of Tube Rows,0.2857,0.1765,0.2857,0.3125,0.3333
Tube Bundle Bundles In Parallel / In Series,0.3333,0.2941,0.4286,0.4375,0.6923
Structure Surf. Prep./Coating,0.3125,0.2778,0.3125,0.6,0.4375
Header Surf. Prep./Coating,0.2778,0.25,0.3529,0.5294,0.4706
Material,0.2727,0.4545,0.2727,0.3077,0.3333
Action Control: Auto / Manual,0.2857,0.3333,0.2857,0.5,0.3333
Action Type: Opposed / Parallel,0.4,0.3529,0.5,0.7143,0.5333
No. of Tubes,0.3333,0.2,0.3333,0.3571,0.3846
Outside Diameter (O.D.),0.2857,0.3333,0.3846,0.4,0.5385
Tube Material,0.3077,0.4615,0.3077,0.3333,0.4615
Fin Material and Type,0.4286,0.5714,0.5385,0.5333,0.4667
Thickness,0.5,0.2143,0.3636,0.3846,0.2143
Pressure Design Code,0.2667,0.1667,0.3571,0.4667,0.4
Stamp (Yes / No),0.4167,0.3571,0.4167,0.6667,0.4615
Heating Fluid,0.3571,0.4,0.4615,0.375,0.5
Flow,0.0,0.1818,0.0,0.0769,0.0833
Temperature (In/Out),0.3846,0.3333,0.3846,0.6154,0.4286
Inlet Pressure,0.4167,0.2667,0.4167,0.4286,0.5833
Pressure Drop (Allow./Calc.),0.1176,0.2353,0.1875,0.375,0.6154
Design Pressure,0.3077,0.1875,0.4167,0.3333,0.4615
Design Temperature,0.3333,0.2941,0.4286,0.4375,0.5714
Inlet/Outlet Nozzle Size,0.4167,0.2667,0.4167,0.4286,0.4615
Type,0.375,0.1818,0.375,0.4,0.3
Material,0.2727,0.4545,0.2727,0.3077,0.3333
Corr. Allow.,0.0769,0.2308,0.0769,0.3077,0.2308
No. of Passes,0.25,0.3077,0.25,0.5,0.4167
Slope,0.0909,0.1667,0.0909,0.25,0.4
Plug Material,0.2857,0.4286,0.2857,0.4,0.5385
Gasket Material,0.3846,0.5385,0.2857,0.3125,0.4286
Nozzle Size / Rating / Facing / Schedule,0.2632,0.3,0.3333,0.4211,0.4444
Material,0.2727,0.4545,0.2727,0.3077,0.3333
Outside Diameter (O.D.),0.2857,0.3333,0.3846,0.4,0.5385
Min. Wall Thickness,0.4286,0.4667,0.3333,0.4375,0.375
No./Bundle,0.1667,0.1429,0.2727,0.2143,0.3333
Length,0.3,0.1538,0.3,0.2308,0.25
Pitch,0.2,0.0769,0.2,0.3636,0.1667
Layout,0.1818,0.25,0.1818,0.3333,0.3636
Type,0.375,0.1818,0.375,0.4,0.3
Material,0.2727,0.4545,0.2727,0.3077,0.3333
Stock Thickness,0.5455,0.2667,0.4167,0.5385,0.2667
Selection Temperature,0.3125,0.3529,0.3125,0.6,0.5333
Outside Diameter (O.D.),0.2857,0.3333,0.3846,0.4,0.5385
No./ m,0.2222,0.1818,0.2222,0.2727,0.0833
Manufacturer & Model,0.25,0.375,0.3333,0.4375,0.4667
No./ bay,0.3,0.25,0.3,0.4545,0.1538
Speed,0.1,0.0833,0.2222,0.1667,0.4444
Diameter,0.2727,0.3333,0.4,0.3077,0.3333
No. of Blades,0.2143,0.3571,0.3077,0.3333,0.4615
Angle,0.2,0.2727,0.2,0.25,0.2727
Pitch Adjustment (Manual / Auto),0.2778,0.3158,0.3529,0.5294,0.5625
Blade Material,0.3077,0.4615,0.4167,0.3333,0.4615
Hub Material,0.2857,0.4286,0.2857,0.3125,0.4286
kW/Fan @ Des.Temp.,0.3571,0.4,0.3571,0.375,0.5
kW/Fan @ Min.Amb.,0.3333,0.5,0.2308,0.2667,0.125
Max. Allow./ Calc.Tip Speed,0.2353,0.3529,0.3125,0.5,0.5333
Type,0.375,0.1818,0.375,0.4,0.3
Manufacturer & Model,0.25,0.375,0.3333,0.4375,0.4667
No./Bay,0.2,0.1667,0.2,0.3636,0.0769
Driver,0.2,0.1667,0.3333,0.1538,0.1667
"Speed, ",0.2,0.1667,0.3333,0.25,0.5556
Service Factor,0.2857,0.3333,0.2857,0.5,0.3333
Enclosure,0.1538,0.1333,0.1538,0.2857,0.3077
Volt / Phase/ Cycle,0.2667,0.3125,0.2667,0.5714,0.5
Fan Noise Level (Allow./Calc.),0.2667,0.4,0.2667,0.4667,0.3125
Vib. Switch (Yes / No),0.4286,0.2222,0.4286,0.5333,0.2222
Type,0.375,0.1818,0.375,0.4,0.3
Manufacturer & Model,0.25,0.375,0.3333,0.4375,0.4667
No./Bay,0.2,0.1667,0.2,0.3636,0.0769
Service Factor,0.2857,0.3333,0.2857,0.5,0.3333
Speed Ratio,0.3077,0.2667,0.4167,0.5385,0.5833
Support (Structure / Pedestal),0.1875,0.2353,0.2667,0.4667,0.75
Enclosure,0.1538,0.1333,0.1538,0.2857,0.3077
Fabricated Weight,0.25,0.2941,0.3333,0.3529,0.2941
Empty Weight ,0.4167,0.3571,0.4167,0.4286,0.2667
Operating Weight,0.3571,0.2353,0.3571,0.5714,0.3125
Hydrotest Weight,0.3571,0.2353,0.4615,0.375,0.3125
Bundle Weight,0.3571,0.2353,0.4615,0.2941,0.4
Hydrostatic Test Pressure (Shop / Field),0.2778,0.3889,0.3529,0.5294,0.5625
Pneumatic Test ,0.3846,0.3333,0.3846,0.6154,0.5385
Post Weld Heat Treatment,0.2353,0.2778,0.3125,0.4118,0.5333
