DATA ELEMENT,ENTY_KEY,FMLY_KEY,ENTY_ID,ENTY_CAPTION_TX,LAST_UPDT_DT
Methanol Synthesis loop pressure,0.4938,0.3731,0.4222,0.5396,0.5135
Recycle Ratio (R),0.4845,0.4401,0.4214,0.5217,0.3877
Reflux to feed ratios (mass basis),0.373,0.4356,0.417,0.4518,0.6308
Reflux to product ratios (mass basis),0.2924,0.3073,0.3922,0.5194,0.6124
Methanol Concentration,0.5423,0.2955,0.5659,0.8175,0.4734
Operating,0.5164,0.3015,0.5774,0.7646,0.5071
Design,0.4216,0.2462,0.5893,0.4256,0.414
Operating,0.5164,0.3015,0.5774,0.7646,0.5071
Design,0.4216,0.2462,0.5893,0.4256,0.414
Inside Diameter,0.5855,0.4558,0.7638,0.5911,0.6069
Tangent To Tangent Length,0.6404,0.1951,0.6226,0.7645,0.565
Tangent To Tangent Height,0.664,0.2023,0.6778,0.7926,0.5669
Thermal,0.3904,0.4558,0.3273,0.3941,0.575
Hydraulic,0.2582,0.5025,0.3849,0.3475,0.4507
Inside Diameter,0.5855,0.4558,0.7638,0.5911,0.6069
Tangent To Tangent Length,0.6404,0.1951,0.6226,0.7645,0.565
Tangent To Tangent Height,0.664,0.2023,0.6778,0.7926,0.5669
Drop,0.0,0.0,0.1443,0.2085,0.3381
Dew Point,0.5477,0.2132,0.7144,0.7372,0.5379
Bubble Point,0.3757,0.2194,0.4201,0.5057,0.328
Flash Point,0.3266,0.3814,0.4564,0.6594,0.4811
Pour Point,0.2864,0.0836,0.4003,0.6361,0.2813
Vapor Pressure,0.2066,0.1809,0.1155,0.2502,0.4057
Reid Vapor Pressure,0.2894,0.2414,0.2774,0.3005,0.4601
GHV,0.0,0.0,0.0,0.0,0.0
Composition,0.2962,0.2075,0.4636,0.6697,0.1939
Specific Gravity,0.4845,0.503,0.6019,0.6522,0.3525
Vapor Fraction,0.2369,0.2767,0.3311,0.6219,0.3878
CO2 Solidification Point,0.3698,0.314,0.6389,0.7601,0.3301
Hydrates Formation Point,0.5578,0.4187,0.6682,0.8044,0.5738
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Mass Flowrate,0.2582,0.4523,0.2165,0.3649,0.5916
Volume Flowrate,0.3464,0.4719,0.2582,0.373,0.4914
Reflux Ratio,0.3581,0.4181,0.4003,0.4627,0.4688
Pressure Drop,0.2108,0.1231,0.1768,0.2128,0.414
Column Loading,0.1777,0.3459,0.3311,0.4784,0.349
Composition,0.2962,0.2075,0.4636,0.6697,0.1939
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Inlet Temperature,0.6885,0.402,0.6255,0.6603,0.648
Outlet Temperature,0.6158,0.3146,0.5164,0.5906,0.6803
Pressure Drop,0.2108,0.1231,0.1768,0.2128,0.414
Percent Level,0.557,0.3548,0.3963,0.4498,0.4641
Composition,0.2962,0.2075,0.4636,0.6697,0.1939
Conversion,0.345,0.1612,0.3858,0.5573,0.1355
Reactant Ratio,0.4969,0.2901,0.5556,0.7624,0.6506
Duty,0.5164,0.3015,0.5774,0.417,0.5916
UA,0.0,0.2132,0.0,0.1474,0.4781
K Factor,0.2928,0.3419,0.2182,0.4729,0.3833
LMTD,0.2582,0.3015,0.433,0.3128,0.5916
Shell Side Outlet Temperature,0.6062,0.4045,0.5487,0.5362,0.7181
Tube Side Outlet Temperature,0.6518,0.331,0.602,0.5951,0.7236
Pressure Drop,0.2108,0.1231,0.1768,0.2128,0.414
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Pressure Drop,0.2108,0.1231,0.1768,0.2128,0.414
Mass Flowrate,0.2582,0.4523,0.2165,0.3649,0.5916
Volume Flowrate,0.3464,0.4719,0.2582,0.373,0.4914
Adiabatic Efficiency,0.4896,0.5717,0.6316,0.6691,0.4685
Duty,0.5164,0.3015,0.5774,0.417,0.5916
Specific Power,0.3381,0.329,0.378,0.5005,0.2582
ISO Power,0.2449,0.1907,0.2739,0.3956,0.2138
Polytropic Efficiency,0.5578,0.5583,0.5791,0.7078,0.2608
Discharge Pressure,0.3055,0.2548,0.2928,0.282,0.4857
Polytropic Head,0.426,0.4264,0.4763,0.6389,0.5578
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Height,0.4564,0.2132,0.5103,0.4423,0.2988
Diameter,0.5715,0.4767,0.639,0.5275,0.6949
Volume,0.2108,0.3693,0.1179,0.1703,0.276
Fuel Flow,0.1491,0.4352,0.0833,0.1204,0.244
Air Flow,0.0976,0.4558,0.2182,0.3152,0.2556
Excess O2,0.3114,0.1818,0.1741,0.2515,0.3058
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Duty,0.5164,0.3015,0.5774,0.417,0.5916
Fuel Flow,0.1491,0.4352,0.0833,0.1204,0.244
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Discharge Pressure,0.3055,0.2548,0.2928,0.282,0.4857
Flowrate,0.3651,0.4264,0.3062,0.4423,0.5379
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Duty,0.5164,0.3015,0.5774,0.417,0.5916
Discharge Pressure,0.3055,0.2548,0.2928,0.282,0.4857
Efficiency,0.5477,0.5685,0.5443,0.5406,0.1594
Power,0.2309,0.1348,0.1291,0.2798,0.2268
Fuel Flow,0.1491,0.4352,0.0833,0.1204,0.244
Air Flow,0.0976,0.4558,0.2182,0.3152,0.2556
Excess O2,0.3114,0.1818,0.1741,0.2515,0.3058
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Flowrate,0.3651,0.4264,0.3062,0.4423,0.5379
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Setpoint,0.6532,0.1907,0.7303,0.8572,0.5345
P/I/D Tuning,0.4297,0.1672,0.7206,0.694,0.375
Controller Actions,0.4045,0.2624,0.4523,0.6897,0.4119
RV Setting,0.6228,0.1818,0.6963,0.6916,0.4587
PSV Setting,0.5521,0.1612,0.6172,0.6687,0.4969
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Capacity Check,0.3975,0.4062,0.3333,0.5618,0.3904
Interlock Trip Setpoint,0.6639,0.3015,0.7423,0.8638,0.4829
Time,0.6455,0.4523,0.7217,0.6255,0.4226
SOx,0.0,0.0,0.0,0.1204,0.0976
NOx,0.1491,0.0,0.1667,0.3612,0.0
CO/CO2/CH4/N2O/CO2e,0.1309,0.051,0.0976,0.3877,0.0571
Methane Loading,0.5196,0.4719,0.5809,0.6528,0.6425
GHG Loading,0.1291,0.2261,0.2887,0.3128,0.2958
VOC Loading,0.1491,0.2611,0.3333,0.4815,0.3416
Yield,0.5774,0.6742,0.6455,0.373,0.4536
Product Flow,0.1432,0.1672,0.2402,0.4048,0.4219
Run Length,0.4671,0.1818,0.4352,0.503,0.3568
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Flowrate,0.3651,0.4264,0.3062,0.4423,0.5379
pH,0.0,0.0,0.0,0.1474,0.1195
Flow Regime,0.3727,0.5222,0.3333,0.301,0.244
CO2 Partial Pressure,0.3246,0.3249,0.3111,0.4869,0.5768
Liquid Holdup,0.1155,0.2697,0.3873,0.2798,0.4158
Vapor Holdup,0.0,0.1557,0.0745,0.2692,0.4364
Superficial Velocity,0.5101,0.5957,0.5703,0.6367,0.4554
Temperature Profile,0.5307,0.4291,0.4564,0.5275,0.5612
Pressure Profile,0.3246,0.3249,0.2592,0.2996,0.3643
Unit Capacity,0.5196,0.4045,0.6455,0.8393,0.5292
Start of Run (SOR),0.2582,0.1206,0.2887,0.4587,0.4057
End of Run (EOR),0.3554,0.2075,0.3311,0.3827,0.3102
Blend Ratio,0.4899,0.3814,0.639,0.6594,0.6414
Turndown Ratio,0.3944,0.1316,0.5669,0.6825,0.4795
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Vacuum Pressure,0.2025,0.2365,0.1132,0.2045,0.4309
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Volume Flow Rate,0.3464,0.4719,0.2582,0.373,0.4914
Mass Flow Rate,0.2582,0.4523,0.2165,0.3649,0.5916
Yield,0.5774,0.6742,0.6455,0.373,0.4536
Heating/Cooling Duty,0.5855,0.3989,0.7092,0.7881,0.5111
Reflux Volume,0.2434,0.4264,0.1361,0.1474,0.3187
Crude Distillation Unit,0.5273,0.3518,0.8,0.7604,0.6164
Vacuum Distillation Unit,0.4297,0.3763,0.6805,0.7229,0.5626
Condensate Fractionation Unit,0.5738,0.3015,0.7057,0.8804,0.5634
Naphtha Hydrotreating ,0.5179,0.3257,0.5791,0.7078,0.626
Continuous Catalytic Reaction,0.5296,0.3436,0.6251,0.8554,0.5201
Liquefied Petroleum Gas,0.4961,0.5311,0.5085,0.4674,0.6225
Heavy Naphtha,0.3689,0.3693,0.2946,0.4682,0.5175
Light Naphtha,0.3303,0.2571,0.4308,0.5779,0.5045
Medium Naphtha,0.3554,0.415,0.4636,0.5262,0.6205
Kerosene,0.5521,0.3223,0.3086,0.3344,0.3162
Vacuum Gas Oil,0.0645,0.3769,0.1443,0.3128,0.4226
Straight Run Gas Oil,0.3356,0.2799,0.4825,0.5808,0.5022
Vacuum Residue,0.2817,0.329,0.315,0.273,0.5164
˚API Gravity ,0.414,0.4835,0.5401,0.613,0.4518
Bottom Sediment and Water ,0.6208,0.3411,0.694,0.7372,0.741
Emulsion,0.3651,0.4264,0.4082,0.4423,0.2988
Density @ 15 °C,0.7303,0.4264,0.8165,0.7372,0.5379
Specific Gravity @ 15 °C,0.4392,0.4558,0.5455,0.6305,0.3194
Water ,0.4619,0.2697,0.3873,0.4663,0.6047
Reid Vapor Pressure ,0.2894,0.2414,0.2774,0.3005,0.4601
Total Acid Number/Acidity,0.5449,0.5,0.7398,0.7859,0.7135
Flash Point,0.3266,0.3814,0.4564,0.6594,0.4811
Pour Point ,0.2864,0.0836,0.4003,0.6361,0.2813
Total Sulphur,0.2434,0.2132,0.2722,0.4423,0.5976
Total Nitrogen ,0.5922,0.2515,0.6621,0.8261,0.5287
Salt Content ,0.5923,0.2075,0.596,0.8132,0.6205
Ash Content ,0.5521,0.1612,0.5401,0.7802,0.5421
Wax Content ,0.5521,0.1612,0.5401,0.7802,0.4969
Kinetic Viscosity,0.6199,0.4137,0.7426,0.751,0.2899
Gross Calorific Value ,0.1798,0.4199,0.2513,0.3993,0.3825
Asphaltene Content,0.6367,0.2974,0.5695,0.7884,0.6669
Sodium Content,0.5331,0.2075,0.6623,0.7654,0.5041
Potassium Content,0.5367,0.2279,0.6001,0.8275,0.575
Copper Content,0.5164,0.1206,0.4619,0.7507,0.4057
Iron Content,0.5634,0.1316,0.6299,0.819,0.2951
Nickel Content,0.6713,0.3015,0.6351,0.7924,0.3719
Vanadium Content,0.5164,0.3015,0.6351,0.7924,0.6085
Calcium ,0.0861,0.402,0.1925,0.3475,0.2817
Magnesium ,0.3114,0.4545,0.3482,0.3772,0.3568
Lead Content,0.6262,0.2925,0.6301,0.7586,0.6969
Corrosion Carbon Residue (CCR),0.2354,0.1718,0.2961,0.4515,0.2504
Aromatics Content,0.5185,0.2752,0.5798,0.8375,0.5555
Olefins Content,0.6076,0.2957,0.6228,0.777,0.3978
Naphthene’s Content,0.63,0.1839,0.5723,0.7632,0.5155
Paraffins Content,0.488,0.3419,0.5455,0.7881,0.5111
Iso Paraffins Content,0.4669,0.347,0.5695,0.7884,0.4724
Distillation Cut Point ,0.5112,0.2985,0.7757,0.8552,0.5498
Molecular Weight,0.4146,0.4842,0.3974,0.4784,0.5041
Initial Boiling Point (IBP),0.4041,0.3371,0.6778,0.7227,0.2457
Final Boiling Point (FBP),0.3354,0.3917,0.5417,0.6621,0.244
Smoke Point,0.5217,0.3482,0.5,0.6621,0.3416
Aniline Point,0.527,0.3693,0.7071,0.8087,0.345
Freeze Point,0.6262,0.3656,0.5601,0.6069,0.41
Colour (soybolt),0.1988,0.2321,0.1667,0.3612,0.2277
Cetane Index,0.6516,0.3459,0.6623,0.6697,0.5817
Mercaptan Sulphur,0.2635,0.3077,0.2357,0.4682,0.5866
N-paraffins Content,0.4801,0.3058,0.5367,0.7754,0.4571
H2S,0.0,0.0,0.0,0.0,0.1195
Research Octane Number (RON),0.437,0.2748,0.3382,0.5158,0.4181
Naphtha,0.2335,0.1818,0.2611,0.503,0.5096
˚API Gravity ,0.414,0.4835,0.5401,0.613,0.4518
Specific Gravity @ 15 °C,0.4392,0.4558,0.5455,0.6305,0.3194
Distillation Cut Point ,0.5112,0.2985,0.7757,0.8552,0.5498
Initial Boiling Point (IBP),0.4041,0.3371,0.6778,0.7227,0.2457
Final Boiling Point (FBP),0.3354,0.3917,0.5417,0.6621,0.244
PONA,0.1291,0.1508,0.1443,0.5213,0.3381
Paraffins Content,0.488,0.3419,0.5455,0.7881,0.5111
Olefins Content,0.6076,0.2957,0.6228,0.777,0.3978
Naphthene’s Content,0.63,0.1839,0.5723,0.7632,0.5155
Aromatics Content,0.5185,0.2752,0.5798,0.8375,0.5555
Total Sulphur,0.2434,0.2132,0.2722,0.4423,0.5976
Total Nitrogen ,0.5922,0.2515,0.6621,0.8261,0.5287
Fluoride,0.2739,0.4264,0.4082,0.2949,0.4183
Chloride,0.2739,0.3198,0.4082,0.3686,0.3586
Bromine Number,0.3769,0.3143,0.3612,0.3913,0.1762
Diene,0.5855,0.3419,0.6547,0.4729,0.4472
Total Oxygen,0.6,0.3892,0.5217,0.6999,0.5237
Copper Content,0.5164,0.1206,0.4619,0.7507,0.4057
Arsenic,0.3904,0.3419,0.4364,0.5517,0.3833
Lead Content,0.6262,0.2925,0.6301,0.7586,0.6969
Mercury,0.3443,0.402,0.1925,0.2085,0.169
Silicon,0.2582,0.3015,0.4811,0.556,0.1127
Phosphorous,0.0,0.0,0.0,0.2174,0.1762
Total Metal,0.4619,0.4045,0.4518,0.6061,0.7181
Reid Vapor Pressure ,0.2894,0.2414,0.2774,0.3005,0.4601
Research Octane Number (RON),0.437,0.2748,0.3382,0.5158,0.4181
Motor Octane Number (MON),0.4017,0.2558,0.3674,0.5898,0.3347
Reactor System Pressure,0.4706,0.314,0.3382,0.4072,0.5061
Reactor Average Temperature (WABT),0.4901,0.3434,0.3836,0.5146,0.6578
H2/HC Ratio,0.2449,0.1907,0.3651,0.5275,0.3207
Liquid Hourly Space Velocity (LHSV),0.4229,0.5318,0.4728,0.4991,0.4685
Recycle Gas Hydrogen Purity,0.6091,0.5335,0.5108,0.5534,0.4735
Hydrogen Consumption,0.4637,0.2708,0.5185,0.6741,0.3339
Water Wash,0.2864,0.2509,0.2402,0.347,0.5626
Catalyst Cycle Length,0.5906,0.5058,0.4842,0.636,0.5929
Catalyst Mass Volume,0.3443,0.5025,0.2887,0.4518,0.648
Number of Reactor,0.3615,0.3015,0.2887,0.4587,0.3719
Number of Bed,0.3333,0.3114,0.2981,0.2692,0.3491
Catalyst Type,0.6606,0.5143,0.5539,0.7113,0.7207
Water Content,0.6606,0.1928,0.6155,0.8002,0.5766
Iron Content,0.5634,0.1316,0.6299,0.819,0.2951
Sodium Content,0.5331,0.2075,0.6623,0.7654,0.5041
Calcium Content,0.4743,0.3077,0.5303,0.7661,0.4485
Nickel Content,0.6713,0.3015,0.6351,0.7924,0.3719
magnesium Content,0.5855,0.3419,0.6001,0.7487,0.4792
Chromium Content,0.4648,0.2412,0.5196,0.7089,0.3043
Manganese Content,0.5864,0.2935,0.5151,0.7103,0.521
Benzene Content,0.6532,0.1907,0.5477,0.6594,0.3742
Density @ 15 °C,0.7303,0.4264,0.8165,0.7372,0.5379
Hydrogen Purity,0.6086,0.4264,0.6124,0.5898,0.3984
HCL Content in H2,0.5164,0.1809,0.5774,0.7507,0.3043
Hydrogen Rich Gas,0.3381,0.329,0.378,0.4095,0.332
C5+ Content,0.5521,0.0806,0.5401,0.7802,0.3614
Reformate,0.4297,0.4181,0.3203,0.4048,0.4688
N+2A,0.1826,0.2132,0.2041,0.4423,0.3586
Spent Coke,0.6228,0.2727,0.4352,0.6287,0.4587
Regeneration Coke,0.6199,0.362,0.4951,0.6079,0.4058
Regeneration Chloride,0.5449,0.3636,0.5658,0.5973,0.4587
Catalyst Fine Survey,0.6831,0.6268,0.6001,0.6699,0.6389
Catalyst Makeup Rate,0.5445,0.538,0.4215,0.6089,0.7952
Waitage Average Inlet Temperature (WAIT),0.6067,0.4554,0.5814,0.6474,0.7092
Size ND,0.4216,0.2462,0.5893,0.4256,0.414
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Nominal Outside Diameter (OD),0.5175,0.4432,0.6944,0.6687,0.6776
Horizontal Length,0.4557,0.2957,0.5095,0.6543,0.4309
Internal Diameter (ID),0.6124,0.4767,0.7759,0.6923,0.6682
Wall Thickness,0.4384,0.4388,0.4201,0.5057,0.492
Absolute Roughness,0.3356,0.224,0.268,0.3872,0.5022
Corrosion/Insulation Coating Thickness,0.4423,0.2719,0.5726,0.752,0.3505
Concrete Coating Thickness,0.6,0.2725,0.5963,0.7807,0.4364
Material Grade,0.3769,0.503,0.4214,0.4348,0.7049
Profile,0.2928,0.4558,0.3273,0.3941,0.2556
Elevation,0.6228,0.4545,0.6093,0.6916,0.5606
Water Depth,0.5521,0.2417,0.5401,0.5573,0.768
Internal Diameter (ID),0.6124,0.4767,0.7759,0.6923,0.6682
Wall Thickness,0.4384,0.4388,0.4201,0.5057,0.492
Nominal Outside Diameter (OD),0.5175,0.4432,0.6944,0.6687,0.6776
Riser Length,0.5333,0.3114,0.5217,0.4845,0.3928
Wall Thickness,0.4384,0.4388,0.4201,0.5057,0.492
Internal Diameter (ID),0.6124,0.4767,0.7759,0.6923,0.6682
Absolute Roughness,0.3356,0.224,0.268,0.3872,0.5022
Coating Wall Thickness,0.4871,0.4137,0.5446,0.7152,0.5218
"Pipeline, Riser and Tie-in Spool",0.5262,0.4097,0.6537,0.6847,0.4593
"Pipeline, Riser and Tie-in Spool",0.5262,0.4097,0.6537,0.6847,0.4593
Thermal Conductivity,0.6233,0.4479,0.7505,0.8131,0.5964
Heat Capacity,0.4954,0.45,0.4924,0.7113,0.6487
Density,0.7807,0.4558,0.8729,0.7093,0.575
Choke Size,0.4671,0.3636,0.3482,0.3772,0.2548
Control Valve Sizing Coefficient,0.5137,0.4235,0.6082,0.7321,0.3561
Air Temperature ,0.5185,0.3853,0.4743,0.533,0.6172
Seawater Surface Temperature,0.4899,0.3814,0.3651,0.4616,0.6771
Seabed Temperature,0.5512,0.3678,0.4402,0.4452,0.7218
Velocity,0.639,0.533,0.6124,0.6635,0.3586
Wind Velocity,0.6211,0.4835,0.7715,0.7245,0.4066
Piping Size,0.3651,0.2843,0.5443,0.5406,0.1992
Piping Length,0.4619,0.2697,0.5809,0.6528,0.3024
Heat Transfer Coefficient,0.6156,0.4393,0.6118,0.7181,0.5373
Thermal Conductivity,0.6233,0.4479,0.7505,0.8131,0.5964
Fluid Composition,0.2928,0.3419,0.5455,0.6305,0.3194
Gas Flow Rate,0.2864,0.4181,0.2402,0.4048,0.6094
Liquid/Oil/Condensate/Water Flow Rate,0.5418,0.4661,0.6376,0.6908,0.6907
Hydrate,0.5855,0.4558,0.5455,0.4729,0.7028
Phase Envelope,0.4472,0.3482,0.2778,0.4013,0.488
Inlet/Outlet Pressure,0.6158,0.3146,0.5594,0.5906,0.6047
Inlet/Outlet Temperature,0.6888,0.3656,0.6301,0.6827,0.6764
Vessel Type & Dimension,0.6452,0.4709,0.6312,0.5862,0.5016
Level Setting,0.6606,0.3857,0.6155,0.5779,0.5406
Liquid surge capacity,0.4174,0.4874,0.5703,0.5992,0.5768
Drainage rate,0.4404,0.3857,0.4924,0.5335,0.6847
Wax Thickness,0.483,0.3223,0.4629,0.5573,0.4518
Wax Appearance Temperature (WAT),0.4457,0.3674,0.3517,0.5505,0.7037
Pour Point,0.2864,0.0836,0.4003,0.6361,0.2813
Chemical Concentration,0.4795,0.3446,0.5361,0.7745,0.4105
Wax Deposit Mass,0.2752,0.3214,0.3693,0.4446,0.6487
Wax Deposit Volume,0.4041,0.4045,0.4518,0.5129,0.6425
Total Wax Thickness,0.5466,0.3482,0.5556,0.7223,0.6506
Total Wax Volume,0.3303,0.3857,0.3077,0.489,0.6126
Gel Strength,0.5636,0.2194,0.4901,0.5057,0.492
Hydrate Formation Temperature,0.6044,0.4588,0.5744,0.6589,0.6726
Time,0.6455,0.4523,0.7217,0.6255,0.4226
Total Mass Flowrate,0.3491,0.4077,0.3416,0.5287,0.6857
Pressure,0.276,0.1612,0.1543,0.1672,0.3614
Fluid Temperature,0.5367,0.4558,0.5455,0.5123,0.7028
Temperature,0.5634,0.329,0.441,0.5005,0.6271
Liquid Hold Up Volume,0.1721,0.3518,0.3368,0.278,0.4226
Restart Pressure,0.4032,0.1884,0.3156,0.3582,0.528
Pigging Frequency,0.488,0.3989,0.491,0.5123,0.1917
Required Departing Pressure,0.4472,0.2785,0.4667,0.4093,0.5465
EVR- Erosional Velocity Ratio,0.5205,0.4558,0.5455,0.6568,0.4472
"Momentum, pv2",0.3227,0.3015,0.2887,0.417,0.2958
Slug Frequency,0.4384,0.4388,0.2801,0.3034,0.328
Surge Volume,0.2667,0.3114,0.1491,0.1615,0.3491
Flow Regime,0.3727,0.5222,0.3333,0.301,0.244
Inlet/Outlet Temperature,0.6888,0.3656,0.6301,0.6827,0.6764
Hydrate Risk,0.5729,0.5017,0.5604,0.4627,0.5626
Hydrate Volume,0.5333,0.5449,0.4472,0.4307,0.6547
Hydrate Mass,0.4,0.4671,0.3727,0.3769,0.6983
Hydrate Slurry Viscosity,0.5449,0.5,0.5658,0.5344,0.4842
RO Size,0.3162,0.2462,0.3536,0.3405,0.207
Minimum Design Metal Temperature (MDMT),0.5355,0.4894,0.5987,0.564,0.5944
Well Fluid Composition (Mole),0.339,0.4751,0.4549,0.5202,0.3773
Well Fluid Composition (Weight),0.4485,0.4432,0.6172,0.6409,0.4292
Molecular Weight,0.4146,0.4842,0.3974,0.4784,0.5041
Liquid Density,0.5634,0.4606,0.8189,0.5915,0.5164
Static Bottom-hole Pressure,0.5175,0.282,0.5015,0.6409,0.6099
Static Bottom-hole Temperature,0.6025,0.335,0.5774,0.7182,0.6761
Maximum Closed-In Tubing Head Pressure (CITHP),0.4743,0.4308,0.5893,0.6172,0.6038
Flowing Tubing Head Pressure (FTHP),0.4874,0.3659,0.5449,0.5904,0.5698
Flowing Tubing Head Temperature (FTHT),0.6351,0.4045,0.6778,0.7227,0.6803
Reservoir Pressure,0.3133,0.2033,0.2335,0.2249,0.2963
Reservoir Temperature,0.4919,0.3063,0.4033,0.4237,0.4723
H2S,0.0,0.0,0.0,0.0,0.1195
Mercury,0.3443,0.402,0.1925,0.2085,0.169
Sand/Solid Particle,0.3478,0.4062,0.5556,0.6019,0.7157
Normal Boiling Point (NBP),0.3254,0.2955,0.4851,0.6716,0.2367
Molecular Weight,0.4146,0.4842,0.3974,0.4784,0.5041
Liquid Density,0.5634,0.4606,0.8189,0.5915,0.5164
Critical Temperature (Tc),0.557,0.3659,0.5839,0.7029,0.6154
Critical Pressure (Pc),0.3351,0.2935,0.3746,0.5074,0.4387
Critical Volume ,0.3464,0.4719,0.4518,0.5595,0.4158
Acentricity,0.6888,0.4388,0.7702,0.8597,0.451
Gas Flow Rate,0.2864,0.4181,0.2402,0.4048,0.6094
Liquid/Oil/Condensate/Water Flow Rate,0.5418,0.4661,0.6376,0.6908,0.6907
Flowing Tubing Head Pressure (FTHP),0.4874,0.3659,0.5449,0.5904,0.5698
Flowing Tubing Head Temperature (FTHT),0.6351,0.4045,0.6778,0.7227,0.6803
Size ND,0.4216,0.2462,0.5893,0.4256,0.414
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Pipe Rating,0.483,0.3223,0.6172,0.7245,0.4518
Maximum Allowable Working Pressure (MAWP),0.2677,0.5315,0.2395,0.3676,0.4732
Size ND,0.4216,0.2462,0.5893,0.4256,0.414
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Pipe Rating,0.483,0.3223,0.6172,0.7245,0.4518
Maximum Allowable Working Pressure (MAWP),0.2677,0.5315,0.2395,0.3676,0.4732
Operating Pressure,0.4495,0.2624,0.402,0.5082,0.5002
Operating Temperature,0.5963,0.3482,0.5417,0.6621,0.6343
Size ND,0.4216,0.2462,0.5893,0.4256,0.414
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Pipe Rating,0.483,0.3223,0.6172,0.7245,0.4518
Pipe Size OD,0.3873,0.3015,0.5052,0.4692,0.4226
Maximum Allowable Working Pressure (MAWP),0.2677,0.5315,0.2395,0.3676,0.4732
Heat Transfer Coefficient,0.6156,0.4393,0.6118,0.7181,0.5373
Thermal Conductivity,0.6233,0.4479,0.7505,0.8131,0.5964
Fouling Factor,0.2505,0.3656,0.3501,0.5563,0.328
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Gas Flow Rate,0.2864,0.4181,0.2402,0.4048,0.6094
Liquid/Oil/Condensate/Water Flow Rate,0.5418,0.4661,0.6376,0.6908,0.6907
Material Grade,0.3769,0.503,0.4214,0.4348,0.7049
Size Minor/Major Barrel,0.2789,0.4187,0.3118,0.3861,0.313
Type,0.7746,0.4523,0.5774,0.6255,0.5071
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Size Minor/Major Barrel,0.2789,0.4187,0.3118,0.3861,0.313
Type,0.7746,0.4523,0.5774,0.6255,0.5071
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Design Flowrate,0.5164,0.4523,0.5774,0.5734,0.6339
Differential Pressure,0.506,0.4545,0.5222,0.4715,0.5606
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Pump type,0.414,0.3223,0.3086,0.4458,0.4066
Design Flowrate,0.5164,0.4523,0.5774,0.5734,0.6339
Differential Pressure,0.506,0.4545,0.5222,0.4715,0.5606
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Compressor type,0.4216,0.3077,0.2946,0.4682,0.3795
Design Capacity,0.5196,0.4719,0.6455,0.746,0.6047
Dimension Size,0.4648,0.3618,0.6351,0.5421,0.3043
Design Pressure,0.3904,0.2279,0.3819,0.3152,0.4472
Design Temperature,0.6293,0.3674,0.603,0.5808,0.6768
Type,0.7746,0.4523,0.5774,0.6255,0.5071
Design Gas Flowrate,0.4131,0.4221,0.4619,0.5004,0.6423
Design Liquid Flowrate,0.4564,0.4797,0.6634,0.5529,0.5976
Level,0.3443,0.402,0.1925,0.139,0.3381
Operating pressure,0.4495,0.2624,0.402,0.5082,0.5002
Operating Temperature,0.5963,0.3482,0.5417,0.6621,0.6343
Material Grade,0.3769,0.503,0.4214,0.4348,0.7049
Design Capacity,0.5196,0.4719,0.6455,0.746,0.6047
Material Grade,0.3769,0.503,0.4214,0.4348,0.7049
Header Size,0.4518,0.3769,0.433,0.3128,0.5494
Length,0.527,0.2462,0.4714,0.5108,0.414
Angle,0.3464,0.4045,0.2582,0.373,0.4536
